Latitude,Longitude,Elevation,Elevation_bestfit,Canopy,std,Easting,Northing,Brightness_Flag,Snow_Flag,ReferenceElevation,VerticalErrors,season,date,Elevation_Coregistered,differences,slope,aspect
43.11523,-116.7694,1496.557,1496.808,10.3186,0.4797855,518760.8,4773638,0,1,1495.59008789062,0.966912109375016,3,2019.65753424658,1497.33350878906,1.74342089844004,15.0467658193769,261.030911882274
43.11434,-116.7695,1493.729,1493.083,14.21594,0.962197,518752.1,4773538,0,1,1493.9560546875,-0.227054687499958,3,2019.65753424658,1494.50550878906,0.549454101560059,6.93795621507256,254.467705184645
43.11344,-116.7696,1494.697,1494.359,20.26367,0.8414669,518742.4,4773438,0,1,1495.55895996094,-0.861959960937611,3,2019.65753424658,1495.47350878906,-0.085451171880095,10.9248771397238,180.51401285713
43.11254,-116.7697,1499.699,1499.365,17.24646,1.937439,518733.8,4773338,0,1,1500.45166015625,-0.752660156249931,3,2019.65753424658,1500.47550878906,0.0238486328100862,13.3327856870081,166.740629157564
43.11164,-116.7699,NaN,1516.296,8.882324,3.402823e+38,518725.2,4773238,0,1,1521.85632324219,NaN,3,2019.65753424658,NaN,NaN,22.4612394314259,93.7531842507961
43.11074,-116.77,1517.024,1517.026,7.763062,0.2620937,518716.5,4773139,0,1,1520.34240722656,-3.31840722656261,3,2019.65753424658,1517.80050878906,-2.54189843750009,19.4573353124826,84.0367235509746
43.10985,-116.7701,1512.628,1514.193,12.11633,1.506239,518707.9,4773038,0,1,1519.13330078125,-6.50530078125007,3,2019.65753424658,1513.40450878906,-5.72879199219005,27.8853891907376,104.633633855581
43.10895,-116.7702,1515.962,1517.589,16.27649,2.771142,518698.2,4772939,0,1,1516.81591796875,-0.853917968750011,3,2019.65753424658,1516.73850878906,-0.0774091796899938,21.1114854639735,198.735102238688
43.10805,-116.7703,1519.622,1518.911,16.86084,1.3925,518689.6,4772839,0,1,1522.86389160156,-3.24189160156243,3,2019.65753424658,1520.39850878906,-2.46538281249991,25.5061046956076,130.42935022509
43.10715,-116.7704,1526.122,1526.719,13.81042,1.552803,518680.9,4772739,0,1,1526.72180175781,-0.599801757812429,3,2019.65753424658,1526.89850878906,0.176707031250089,17.4264723530863,224.555489393371
43.10625,-116.7705,1536.526,1533.944,14.27112,6.378846,518671.2,4772640,0,1,1534.6640625,1.86193750000007,3,2019.65753424658,1537.30250878906,2.63844628906008,20.4798554372428,215.916859847405
43.10535,-116.7706,NaN,1550.85,15.07251,3.402823e+38,518662.6,4772540,0,1,1558.0810546875,NaN,3,2019.65753424658,NaN,NaN,27.0798775033727,245.915879835409
43.10446,-116.7708,1572.231,1579.146,10.21838,7.860142,518655.1,4772440,0,1,1577.78527832031,-5.55427832031251,3,2019.65753424658,1573.00750878906,-4.77776953124999,29.0106966156919,227.341695113378
43.10356,-116.7709,1599.611,1601.503,7.129395,3.543693,518646.5,4772341,0,1,1599.73229980469,-0.121299804687396,3,2019.65753424658,1600.38750878906,0.655208984369892,31.0406926798348,252.167498361847
43.10266,-116.771,1608.624,1609.242,8.317139,1.862839,518636.8,4772241,0,1,1607.30651855469,1.31748144531252,3,2019.65753424658,1609.40050878906,2.09399023437004,29.9702341782434,260.099201876428
43.10176,-116.7711,1613.208,1614.146,6.258179,1.28319,518628.1,4772141,0,1,1612.82458496094,0.383415039062584,3,2019.65753424658,1613.98450878906,1.1599238281201,33.7647579815108,261.082278810021
43.10086,-116.7712,1612.422,1611.481,5.117188,1.285239,518618.4,4772042,0,1,1610.79479980469,1.62720019531253,3,2019.65753424658,1613.19850878906,2.40370898437004,32.0524853393343,268.317884696226
43.09997,-116.7713,1605.444,1605.383,9.67981,1.90721,518608.7,4771942,0,1,1604.310546875,1.13345312499996,3,2019.65753424658,1606.22050878906,1.90996191405998,31.0534933169607,273.106822435644
43.09907,-116.7715,1590.463,1590.551,20.20801,6.962102,518598.9,4771842,0,1,1588.82653808594,1.63646191406247,3,2019.65753424658,1591.23950878906,2.41297070311998,36.6698351042655,283.115493235522
43.09818,-116.7716,NaN,1581.929,22.04944,3.402823e+38,518590.3,4771743,0,1,1582.72497558594,NaN,3,2019.65753424658,NaN,NaN,22.1988034395306,153.438695260551
43.09727,-116.7717,1599.702,1594.345,19.95056,5.077566,518580.6,4771643,0,1,1598.68701171875,1.01498828125,3,2019.65753424658,1600.47850878906,1.79149707031002,20.9361719432551,127.010637648397
43.09638,-116.7718,1613.505,1614.321,19.76038,1.022945,518570.8,4771543,0,1,1616.41552734375,-2.91052734374989,3,2019.65753424658,1614.28150878906,-2.1340185546901,16.7860876365335,225.685067377628
43.09548,-116.7719,1609.956,1610.491,6.601562,0.4924288,518562.2,4771442,0,1,1614.33056640625,-4.3745664062501,3,2019.65753424658,1610.73250878906,-3.59805761719008,8.10413506569308,123.412724536294
43.09458,-116.772,NaN,1626.847,14.21008,3.402823e+38,518553.6,4771342,0,1,1626.30383300781,NaN,3,2019.65753424658,NaN,NaN,14.211389289713,149.041890473081
43.09369,-116.7721,1641.062,1641.606,16.2395,7.019918,518543.8,4771243,0,1,1641.94934082031,-0.887340820312602,3,2019.65753424658,1641.83850878906,-0.110832031250084,11.6995826125242,171.59225695861
43.09278,-116.7723,NaN,1658.483,9.137939,3.402823e+38,518535.2,4771144,0,1,1662.95593261719,NaN,3,2019.65753424658,NaN,NaN,12.7555333215285,159.101118760775
43.09189,-116.7724,NaN,1679.221,12.55627,3.402823e+38,518526.6,4771044,0,1,1688.97473144531,NaN,3,2019.65753424658,NaN,NaN,17.9986869294222,130.745047523372
43.09099,-116.7725,NaN,1697.064,22.53467,3.402823e+38,518516.9,4770944,0,1,1702.60754394531,NaN,3,2019.65753424658,NaN,NaN,20.1629434951875,107.15487748958
43.09009,-116.7726,NaN,1724.789,22.27344,3.402823e+38,518508.2,4770845,0,1,1722.6533203125,NaN,3,2019.65753424658,NaN,NaN,17.4133093750031,136.853773118263
43.0892,-116.7727,NaN,1759.764,21.03394,3.402823e+38,518498.5,4770745,0,1,1744.3447265625,NaN,3,2019.65753424658,NaN,NaN,13.3579837403779,191.431972319351
43.08829,-116.7728,1799.098,1781.875,24.74084,3.244933,518489.9,4770646,0,1,1785.62744140625,13.47055859375,3,2019.65753424658,1799.87450878906,14.24706738281,32.2464408602788,154.034370859275
43.0874,-116.7729,NaN,1834.264,21.41821,3.402823e+38,518481.2,4770546,0,1,1838.12585449219,NaN,3,2019.65753424658,NaN,NaN,32.1996310581654,140.766599018983
43.0865,-116.773,NaN,1865.553,16.77832,3.402823e+38,518472.6,4770446,0,1,1879.93957519531,NaN,3,2019.65753424658,NaN,NaN,23.6221073967362,123.683492345486
43.0856,-116.7732,NaN,1885.867,15.52148,3.402823e+38,518464,4770346,0,1,1899.04626464844,NaN,3,2019.65753424658,NaN,NaN,12.7410364059703,105.059838847194
43.08471,-116.7733,NaN,1893.259,14.22729,3.402823e+38,518454.3,4770246,0,1,1905.92163085938,NaN,3,2019.65753424658,NaN,NaN,12.2278143201699,96.0816134675177
43.08381,-116.7734,NaN,1879.595,13.6427,3.402823e+38,518444.5,4770146,0,1,1890.37744140625,NaN,3,2019.65753424658,NaN,NaN,20.484301146413,292.378873164884
43.08291,-116.7735,NaN,1876.83,10.18555,3.402823e+38,518433.7,4770047,0,1,1877.82299804688,NaN,3,2019.65753424658,NaN,NaN,22.9109995593603,277.831308144763
43.08201,-116.7737,1876.128,1880.569,5.356812,4.784579,518423.9,4769948,0,1,1880.98071289062,-4.85271289062507,3,2019.65753424658,1876.90450878906,-4.07620410156005,17.1879442450581,201.540905665054
43.08112,-116.7738,NaN,1900.65,6.753052,3.402823e+38,518415.3,4769848,0,1,1904.10070800781,NaN,3,2019.65753424658,NaN,NaN,10.2139267245831,186.709659985614
43.08022,-116.7739,1921.697,1919.65,21.23181,5.276497,518405.6,4769748,0,1,1920.2587890625,1.43821093749989,3,2019.65753424658,1922.47350878906,2.21471972655991,14.0513930979918,191.136435007476
43.07932,-116.774,1950.367,1947.75,15.38074,2.203046,518397,4769648,0,1,1945.93383789062,4.43316210937496,3,2019.65753424658,1951.14350878906,5.20967089843998,14.7263585901697,221.251834208423
43.07842,-116.7741,1957.446,1957.297,15.45422,3.718406,518386.1,4769548,0,1,1957.18713378906,0.258866210937413,3,2019.65753424658,1958.22250878906,1.03537499999993,12.3540669550509,233.992877568506
43.07753,-116.7743,1972.38,1971.814,11.13428,3.306865,518377.5,4769449,0,1,1971.13244628906,1.24755371093761,3,2019.65753424658,1973.15650878906,2.0240624999999,13.1055368297908,229.602955473588
43.07663,-116.7744,1982.352,1983.177,12.92126,2.984875,518367.8,4769348,0,1,1981.86022949219,0.491770507812589,3,2019.65753424658,1983.12850878906,1.26827929687011,12.1959773731703,237.917677262549
43.07573,-116.7745,1988.939,1989.438,13.22864,0.6532733,518358,4769250,0,1,1988.4794921875,0.459507812500078,3,2019.65753424658,1989.71550878906,1.2360166015601,8.56313133302979,259.522872941778
43.07483,-116.7746,1993.13,1991.992,13.06873,2.44028,518349.4,4769150,0,1,1992.00207519531,1.12792480468761,3,2019.65753424658,1993.90650878906,1.9044335937499,9.61418652270052,231.910986001968
43.07394,-116.7747,2002.244,2002.228,13.92261,2.243943,518338.5,4769050,0,1,2001.53601074219,0.707989257812415,3,2019.65753424658,2003.02050878906,1.48449804686993,9.26917453594606,226.456917841411
43.07304,-116.7749,2010.504,2011.368,13.74719,1.723884,518328.8,4768950,0,1,2010.68395996094,-0.179959960937595,3,2019.65753424658,2011.28050878906,0.596548828119921,9.1212186522765,240.427675490376
43.07214,-116.775,2012.244,2012.173,11.85132,0.624377,518319,4768850,0,1,2012.71667480469,-0.472674804687585,3,2019.65753424658,2013.02050878906,0.30383398436993,9.53976973365925,255.976122839125
43.07124,-116.7751,2024.139,2028.496,14.77295,7.615635,518309.3,4768750,0,1,2025.00207519531,-0.863075195312604,3,2019.65753424658,2024.91550878906,-0.0865664062500855,13.2369926150369,181.315656322737
43.07035,-116.7752,2045.943,2049.479,17.30591,3.49056,518300.7,4768652,0,1,2057.53662109375,-11.59362109375,3,2019.65753424658,2046.71950878906,-10.81711230469,24.8617782411836,201.020547958745
43.26145,-116.7513,1141.846,1146.595,23.8158,2.484687,520188.4,4789879,0,1,1157.49304199219,-15.6470419921875,3,2019.65753424658,1142.62250878906,-14.87053320313,28.4272129462701,217.186508124088
43.26055,-116.7514,NaN,1113.815,28.47559,3.402823e+38,520178.7,4789779,0,1,1124.63452148438,NaN,3,2019.65753424658,NaN,NaN,28.6018892174927,290.279550941783
43.25965,-116.7515,1097.522,1097.037,13.66553,3.049526,520169,4789680,0,1,1100.82348632812,-3.30148632812507,3,2019.65753424658,1098.29850878906,-2.52497753906005,29.5606120812642,270.524850770833
43.25875,-116.7516,1090.127,1090.835,9.13147,0.6011132,520159.3,4789580,0,1,1091.083984375,-0.956984375000047,3,2019.65753424658,1090.90350878906,-0.18047558594003,13.314949731639,265.913736276007
43.25786,-116.7517,1088.407,1087.736,8.297363,1.492148,520150.8,4789480,0,1,1089.68994140625,-1.28294140625007,3,2019.65753424658,1089.18350878906,-0.506432617190057,11.8885837985788,177.436569846198
43.25696,-116.7519,1096.304,1096.404,7.113403,0.9563302,520142.2,4789380,0,1,1097.46520996094,-1.16120996093741,3,2019.65753424658,1097.08050878906,-0.384701171879897,16.1412096507558,240.248602073057
43.25606,-116.752,1105.115,1103.825,7.246338,2.540761,520133.6,4789280,0,1,1105.73400878906,-0.619008789062491,3,2019.65753424658,1105.89150878906,0.157500000000027,15.2694100969724,238.747047400585
43.25517,-116.7521,1117.037,1113.719,6.745483,2.811847,520123.9,4789181,0,1,1117.31762695312,-0.280626953124965,3,2019.65753424658,1117.81350878906,0.495881835940054,18.1828576484243,126.079975195543
43.25426,-116.7522,1127.217,1127.986,8.015015,1.136619,520116.4,4789081,0,1,1132.92028808594,-5.7032880859374,3,2019.65753424658,1127.99350878906,-4.92677929688011,27.2751277403784,99.3262541853334
43.25337,-116.7523,1134.396,1133.74,9.910278,0.7552648,520106.8,4788981,0,1,1136.8876953125,-2.49169531250004,3,2019.65753424658,1135.17250878906,-1.71518652344002,12.8830888002154,86.0278066729045
43.25247,-116.7524,1129.313,1132.712,10.38904,3.774035,520098.2,4788881,0,1,1136.36511230469,-7.0521123046874,3,2019.65753424658,1130.08950878906,-6.27560351563011,20.5350397984093,95.1545120113013
43.25157,-116.7525,1113.845,1110.989,11.95813,4.354279,520088.5,4788781,0,1,1116.05725097656,-2.21225097656247,3,2019.65753424658,1114.62150878906,-1.43574218749995,14.7028321749452,147.51312307105
43.25068,-116.7527,1099.504,1099.149,7.312378,0.6463187,520078.8,4788682,0,1,1100.78662109375,-1.28262109375009,3,2019.65753424658,1100.28050878906,-0.506112304690078,8.86149177015564,93.6589653930393
43.24977,-116.7528,1100.366,1100.382,6.376953,0.554329,520070.2,4788582,0,1,1100.88391113281,-0.517911132812515,3,2019.65753424658,1101.14250878906,0.258597656250004,3.11454470725667,144.534726700714
43.24888,-116.7529,1101.4,1101.463,7.766602,0.2057165,520061.7,4788483,0,1,1101.87194824219,-0.471948242187409,3,2019.65753424658,1102.17650878906,0.304560546870107,3.88635786176326,105.428524633402
43.24798,-116.753,1102.148,1102.104,6.960938,0.4174676,520052,4788382,0,1,1102.70812988281,-0.560129882812589,3,2019.65753424658,1102.92450878906,0.216378906249929,1.14764607912185,142.084913149269
43.24708,-116.7531,1103.584,1103.568,6.460083,0.3323864,520042.3,4788283,0,1,1103.95715332031,-0.37315332031244,3,2019.65753424658,1104.36050878906,0.403355468750078,1.18859779406149,147.967059604075
43.24619,-116.7532,1104.323,1104.556,7.465942,0.3706774,520033.7,4788183,0,1,1104.78295898438,-0.459958984374907,3,2019.65753424658,1105.09950878906,0.316549804680108,4.61661258409782,169.858269642692
43.24529,-116.7533,1105.383,1105.381,7.746094,0.4428241,520024,4788084,0,1,1105.85314941406,-0.470149414062462,3,2019.65753424658,1106.15950878906,0.306359375000056,1.1484239576469,173.025037862252
43.24439,-116.7535,1106.396,1106.625,7.67981,0.281292,520015.4,4787984,0,1,1106.99694824219,-0.600948242187542,3,2019.65753424658,1107.17250878906,0.175560546869974,3.53499881927352,171.850078716275
43.24349,-116.7536,1107.577,1107.554,9.240967,0.4078213,520005.8,4787884,0,1,1107.83190917969,-0.254909179687502,3,2019.65753424658,1108.35350878906,0.521599609370014,7.82528480181593,187.620568011715
43.2426,-116.7537,1109.229,1109.714,7.524414,1.394039,519996.1,4787784,0,1,1109.94189453125,-0.712894531249958,3,2019.65753424658,1110.00550878906,0.0636142578100589,5.57479108276744,197.107637927071
43.2417,-116.7538,1112.572,1112.516,7.227905,0.5861647,519987.5,4787684,0,1,1112.93005371094,-0.358053710937611,3,2019.65753424658,1113.34850878906,0.418455078119905,2.72623106455397,224.587481767189
43.2408,-116.7539,1114.379,1114.278,7.630371,0.6412587,519978.9,4787584,0,1,1114.8603515625,-0.481351562500095,3,2019.65753424658,1115.15550878906,0.295157226559922,2.67341747901445,224.561847785737
43.2399,-116.7541,1116.277,1116.341,7.002808,0.3953924,519968.1,4787486,0,1,1116.69555664062,-0.418556640624956,3,2019.65753424658,1117.05350878906,0.357952148440063,2.11113001446302,242.265928042508
43.23901,-116.7542,1116.948,1117.019,5.864624,0.6324459,519959.5,4787386,0,1,1116.41430664062,0.533693359375093,3,2019.65753424658,1117.72450878906,1.31020214844011,5.64607238371238,233.129198014832
43.23811,-116.7543,1117.269,1117.467,5.579346,0.2752167,519949.8,4787286,0,1,1117.64685058594,-0.377850585937495,3,2019.65753424658,1118.04550878906,0.398658203120021,2.26610982818474,270.054697117085
43.23721,-116.7544,1117.22,1117.151,5.735596,0.2571135,519940.2,4787186,0,1,1117.49597167969,-0.275971679687473,3,2019.65753424658,1117.99650878906,0.500537109370043,4.16010309281123,245.183364606258
43.23542,-116.7547,1118.109,1117.709,5.317749,0.9822683,519920.8,4786986,0,1,1119.1015625,-0.992562500000076,3,2019.65753424658,1118.88550878906,-0.216053710940059,7.3194631511704,189.295616056592
43.23452,-116.7548,1121.344,1122.163,5.811157,0.7505285,519912.2,4786887,0,1,1122.24182128906,-0.897821289062449,3,2019.65753424658,1122.12050878906,-0.121312499999931,6.34518585979582,247.759640842106
43.23362,-116.7549,1120.772,1120.643,5.890869,0.5877155,519901.4,4786787,0,1,1121.63098144531,-0.858981445312565,3,2019.65753424658,1121.54850878906,-0.0824726562500473,7.30478461025644,166.566685590805
43.23272,-116.755,1123.645,1123.695,6.421753,0.4679798,519892.8,4786688,0,1,1123.90356445312,-0.258564453125018,3,2019.65753424658,1124.42150878906,0.517944335940001,2.99521601453256,170.564779493236
43.23182,-116.7551,1125.181,1125.405,5.159668,0.6100973,519883.1,4786588,0,1,1126.01049804688,-0.82949804687496,3,2019.65753424658,1125.95750878906,-0.0529892578199451,1.82359198181437,189.572171383027
43.23093,-116.7553,1126.957,1127.01,5.222046,0.5339333,519872.3,4786488,0,1,1127.65686035156,-0.699860351562393,3,2019.65753424658,1127.73350878906,0.0766484374998981,3.04855566630415,156.755515891423
43.22913,-116.7555,1130.515,1130.451,5.831665,0.4709332,519852.9,4786289,0,1,1130.947265625,-0.4322656249999,3,2019.65753424658,1131.29150878906,0.34424316405989,0.998418651525723,161.891169217252
43.22824,-116.7556,1132.072,1132.113,NaN,0.3703417,519843.2,4786190,0,1,1132.50952148438,-0.437521484375111,3,2019.65753424658,1132.84850878906,0.338987304679904,1.29818033652209,152.283557921651
43.22734,-116.7558,1133.332,1133.447,5.446777,0.4664841,519834.7,4786090,0,1,1133.89831542969,-0.566315429687393,3,2019.65753424658,1134.10850878906,0.210193359369896,1.2239593308041,161.267454175324
43.22644,-116.7559,1135.033,1134.854,5.164307,0.405642,519825,4785990,0,1,1135.44067382812,-0.407673828125098,3,2019.65753424658,1135.80950878906,0.368834960939921,1.37753638569723,167.90432872976
43.22554,-116.756,1136.494,1136.414,5.102783,0.3758315,519814.2,4785890,0,1,1136.79650878906,-0.302508789062585,3,2019.65753424658,1137.27050878906,0.473999999999933,1.18815864943501,179.477805595949
43.22465,-116.7561,1137.822,1137.796,3.797119,0.5159026,519805.6,4785791,0,1,1138.24670410156,-0.424704101562611,3,2019.65753424658,1138.59850878906,0.351804687499907,1.2291737128187,171.93921379529
43.22375,-116.7563,1139.439,1139.374,5.943115,0.5112488,519795.9,4785691,0,1,1139.81188964844,-0.372889648437422,3,2019.65753424658,1140.21550878906,0.403619140620094,1.22882992917528,173.343602936304
43.22285,-116.7564,1141.177,1141.351,5.986206,0.521407,519785.1,4785592,0,1,1141.5947265625,-0.417726562500093,3,2019.65753424658,1141.95350878906,0.358782226559924,1.75124352630529,160.09664859857
43.22195,-116.7565,1142.801,1142.861,5.703979,0.5931098,519776.5,4785492,0,1,1143.21618652344,-0.415186523437569,3,2019.65753424658,1143.57750878906,0.361322265619947,2.03121054093687,170.03295378265
43.22106,-116.7566,1144.817,1144.797,5.671265,0.603751,519766.8,4785392,0,1,1145.31237792969,-0.495377929687493,3,2019.65753424658,1145.59350878906,0.281130859370023,2.41915038644315,154.675030342282
43.22016,-116.7568,1146.514,1146.562,3.815674,0.6049064,519756,4785292,0,1,1147.04443359375,-0.530433593750104,3,2019.65753424658,1147.29050878906,0.246075195309913,2.04392949486457,149.862333609517
43.21926,-116.7569,1148.127,1148.303,5.216553,0.5352397,519746.3,4785192,0,1,1148.75109863281,-0.624098632812547,3,2019.65753424658,1148.90350878906,0.152410156249971,3.43439135040108,142.890567165724
43.21836,-116.757,1149.712,1149.828,8.397461,0.4644406,519736.6,4785092,0,1,1150.91064453125,-1.19864453125001,3,2019.65753424658,1150.48850878906,-0.422135742189994,7.48618523331849,191.82449275708
43.21747,-116.7571,1155.808,1155.408,6.30603,2.185755,519726.9,4784993,0,1,1156.09912109375,-0.291121093750007,3,2019.65753424658,1156.58450878906,0.48538769531001,10.6121233653313,245.208889741944
43.21657,-116.7572,1159.079,1159.67,6.048096,0.7799516,519717.2,4784894,0,1,1159.49536132812,-0.416361328125049,3,2019.65753424658,1159.85550878906,0.36014746093997,13.8355554004103,250.6539788742
43.21568,-116.7574,1164.724,1164.839,5.364746,0.4104202,519707.5,4784794,0,1,1164.76574707031,-0.0417470703125673,3,2019.65753424658,1165.50050878906,0.734761718749951,5.18782652118387,234.918320330736
43.21478,-116.7575,1165.471,1164.944,6.175781,1.074466,519697.8,4784694,0,1,1165.32629394531,0.144706054687504,3,2019.65753424658,1166.24750878906,0.921214843750022,6.43765451955679,197.438179589247
43.21388,-116.7576,1168.586,1168.595,5.198242,0.6061299,519687,4784595,0,1,1169.01623535156,-0.430235351562487,3,2019.65753424658,1169.36250878906,0.346273437500031,1.38599076086916,208.032343994949
43.21298,-116.7577,1169.883,1169.594,6.047241,0.4001976,519678.4,4784495,0,1,1170.34143066406,-0.458430664062462,3,2019.65753424658,1170.65950878906,0.318078125000056,2.2488149878533,230.814949655218
43.21209,-116.7579,1170.193,1170.038,6.689331,0.6416498,519668.7,4784396,0,1,1170.58996582031,-0.396965820312516,3,2019.65753424658,1170.96950878906,0.379542968750002,8.60372039627116,268.26652247375
43.21119,-116.758,1164.863,1166.346,6.439087,0.7720811,519657.9,4784296,0,1,1166.8720703125,-2.00907031249994,3,2019.65753424658,1165.63950878906,-1.23256152343993,9.59775536212089,286.924926858561
43.21029,-116.7581,1164.611,1164.725,NaN,0.4600651,519648.2,4784196,0,1,1165.05236816406,-0.441368164062396,3,2019.65753424658,1165.38750878906,0.335140624999894,1.89274290108885,202.898897359237
43.20939,-116.7582,1165.735,1165.802,NaN,0.4871203,519639.6,4784096,0,1,1166.17395019531,-0.4389501953126,3,2019.65753424658,1166.51150878906,0.337558593749918,3.4310420469247,218.924366738682
43.2085,-116.7584,1166.778,1166.771,7.868774,0.391795,519628.8,4783997,0,1,1167.23010253906,-0.45210253906248,3,2019.65753424658,1167.55450878906,0.324406250000038,2.32936362258118,206.760068619053
43.2076,-116.7585,1169.291,1169.283,8.418091,1.110935,519619.1,4783897,0,1,1170.00817871094,-0.71717871093756,3,2019.65753424658,1170.06750878906,0.0593300781199559,3.1171461376269,161.37644205584
43.2067,-116.7586,1173.955,1174.029,8.771851,1.512854,519609.4,4783798,0,1,1174.59997558594,-0.644975585937573,3,2019.65753424658,1174.73150878906,0.131533203119943,3.52643542222778,169.881828110902
43.2058,-116.7587,1179.88,1180.189,8.615112,1.558564,519599.7,4783698,0,1,1180.64697265625,-0.766972656249891,3,2019.65753424658,1180.65650878906,0.00953613280989885,3.37791827981891,178.71438286157
43.20491,-116.7589,1182.778,1183.348,7.626221,0.5760357,519590,4783598,0,1,1183.0224609375,-0.24446093749998,3,2019.65753424658,1183.55450878906,0.532047851560037,6.55930764746484,270.900226819082
43.20401,-116.759,1180.721,1180.606,7.686035,0.4574253,519580.3,4783498,0,1,1180.9306640625,-0.209664062499996,3,2019.65753424658,1181.49750878906,0.566844726560021,3.96629973572317,273.101116678712
43.20311,-116.7591,1180.67,1180.784,8.147705,1.091617,519570.6,4783398,0,1,1181.490234375,-0.820234374999927,3,2019.65753424658,1181.44650878906,-0.0437255859399102,5.02377763068915,212.082118520006
43.20221,-116.7592,1185.497,1185.589,7.111084,1.045465,519562,4783299,0,1,1185.87487792969,-0.377877929687429,3,2019.65753424658,1186.27350878906,0.398630859370087,5.7229864005421,207.520166827413
43.20132,-116.7593,1187.171,1186.921,7.921875,1.004288,519551.2,4783199,0,1,1187.4111328125,-0.240132812499951,3,2019.65753424658,1187.94750878906,0.536375976560066,4.05543085927274,221.829711357608
43.20042,-116.7595,1190.765,1191.816,9.654663,1.104789,519541.5,4783100,0,1,1191.2373046875,-0.4723046874999,3,2019.65753424658,1191.54150878906,0.30420410155989,6.10235053481975,257.543745447363
43.19952,-116.7596,1187.192,1186.965,8.015503,0.2915117,519532.9,4783000,0,1,1187.54443359375,-0.352433593749993,3,2019.65753424658,1187.96850878906,0.424075195310024,2.29598580850426,252.033571025182
43.19862,-116.7597,1189.548,1189.125,7.143433,1.322783,519522.1,4782900,0,1,1189.74182128906,-0.193821289062498,3,2019.65753424658,1190.32450878906,0.58268750000002,3.2230710484116,169.882185724249
43.19773,-116.7598,1193.038,1193.094,7.230591,0.760784,519513.5,4782800,0,1,1193.43469238281,-0.396692382812489,3,2019.65753424658,1193.81450878906,0.379816406250029,2.03851982074026,144.708438968221
43.19683,-116.76,1194.927,1194.66,7.509033,0.7705848,519503.8,4782700,0,1,1195.58581542969,-0.658815429687593,3,2019.65753424658,1195.70350878906,0.117693359369923,2.56761767622569,125.839081300862
43.19593,-116.7601,1197.228,1196.994,8.105713,0.6943156,519494.1,4782602,0,1,1197.99975585938,-0.771755859374935,3,2019.65753424658,1198.00450878906,0.00475292968008034,2.77314903181557,129.58702305491
43.19503,-116.7602,1200.63,1200.314,8.0177,0.8800416,519485.5,4782502,0,1,1200.87060546875,-0.240605468749891,3,2019.65753424658,1201.40650878906,0.535903320309899,2.63126228393792,171.132562896178
43.19414,-116.7603,1204.42,1204.441,8.276245,1.431983,519475.8,4782402,0,1,1204.97155761719,-0.551557617187427,3,2019.65753424658,1205.19650878906,0.224951171870089,3.57163495926774,166.710020281256
43.19324,-116.7604,1208.317,1207.47,9.021118,1.32822,519466.1,4782302,0,1,1209.59008789062,-1.27308789062499,3,2019.65753424658,1209.09350878906,-0.496579101559973,5.35011078907318,214.968641569161
43.19234,-116.7606,1212.57,1212.836,8.662354,1.780421,519456.4,4782202,0,1,1213.57373046875,-1.00373046875006,3,2019.65753424658,1213.34650878906,-0.227221679690047,5.03303110988273,149.467831176465
43.19144,-116.7607,1218.652,1219.28,8.816284,1.779753,519446.7,4782103,0,1,1220.17883300781,-1.52683300781246,3,2019.65753424658,1219.42850878906,-0.750324218749938,4.58700067317231,160.798657078694
43.19055,-116.7608,1224.055,1223.931,8.501221,0.8579035,519438.1,4782003,0,1,1226.6796875,-2.62468749999994,3,2019.65753424658,1224.83150878906,-1.84817871093992,5.21446275802141,156.655155898476
43.18965,-116.7609,1226.106,1225.774,6.135742,1.355791,519428.4,4781904,0,1,1228.54223632812,-2.43623632812501,3,2019.65753424658,1226.88250878906,-1.65972753905999,8.92010652938481,238.250072895913
43.18875,-116.761,1233.288,1232.89,6.391479,1.406331,519418.7,4781802,0,1,1235.06787109375,-1.77987109374999,3,2019.65753424658,1234.06450878906,-1.00336230468997,8.05851940065297,213.090419918947
43.18785,-116.7611,NaN,1247.333,8.675781,3.402823e+38,519410.1,4781704,0,1,1250.54724121094,NaN,3,2019.65753424658,NaN,NaN,13.0016001904908,231.930044021717
43.18695,-116.7613,1253.838,1253.834,8.409302,1.789932,519400.4,4781603,0,1,1257.82153320312,-3.98353320312503,3,2019.65753424658,1254.61450878906,-3.20702441406002,15.9813842819361,240.05287705578
43.18606,-116.7614,1277.594,1268.17,12.98364,5.803548,519390.7,4781504,0,1,1273.96630859375,3.62769140625005,3,2019.65753424658,1278.37050878906,4.40420019531007,17.0800797969792,218.194658781359
43.18516,-116.7615,1289.8,1290.255,8.893433,1.405512,519382.1,4781404,0,1,1289.34997558594,0.450024414062455,3,2019.65753424658,1290.57650878906,1.22653320311997,14.6434860799024,253.114562851999
43.18426,-116.7616,1296.233,1296.694,8.505859,2.371412,519373.5,4781304,0,1,1296.89794921875,-0.664949218750053,3,2019.65753424658,1297.00950878906,0.111559570309964,4.97981262149529,170.873729391531
43.18336,-116.7617,1301.559,1301.735,7.503418,1.082961,519363.8,4781205,0,1,1302.17419433594,-0.615194335937531,3,2019.65753424658,1302.33550878906,0.161314453119985,2.35339985701798,164.339490799708
